id,tweet,subtask_a
5944,Ας ελπίσουμε να φύγει σήμερα #GNTM #gntmgr #gntm2,0
6406,Μετά το απόλυτο ρεζίλεμα του Κούλη για τις δήθεν ψεύτικες δηλώσεις Πετσα και τα σταυρωμένα χεράκια στη #βουλη ήρθε και η δημοσκόπηση που δείχνει τον απόλυτο ηγέτη Ορίστε πάρτε να μάθετε να γελάτε άπιστοι Χιλιανοί Μαδουραίοι #τι_ψηφισατε_ρε_μαλακες α ναι ξέχασα #κυβερνηση_τσιρκο,0
705,«Τί» νομίζουμε πως είναι οι περιβαλλοντικοί μετανάστες; Το άρθρο εξετάζει τον τρόπο που γίνεται αντιληπτή η περιβαλλοντική μετανάστευση και το πώς επηρεάζονται οι πολιτικές επιλογές.,0
7548,Εισαι μπροστα το ανεβασες πριν πει ο Μπρατης Μαπετ σοου #GNTMgr,0
3656,Κατάργηση αφορολογήτου με τροπολογία στη Βουλή #Τσιπρας στην @USER . Ουτε αυτό δεν τους εκατσε #ΝΔ_ξεφτιλες,0
8421,"Αν καποιου ο προφήτης θίγεται που σε αυτή τη χώρα τρώμε χοιρινά , πίνουμε τσίπουρα οι γυναίκες μας βγαίνουν τόπλες στην παραλία μπορεί να επιστρέψει πίσω από εκεί που ήρθε. . Να επιστρέψει πίσω εκεί που λιθοβολούν, κόβουν κεφάλια αντιφρονούντων ο προφήτης του δεν ενοχλείται.",0
2086,"@USER αν θες πες στο φιλαράκι σου που χέστηκε πάνω του, πως τον ευχαριστώ για την συμβουλή, αλλά κρίνοντας εκ του αποτελέσματος, πουτάνα τα έχετε κάνει οι πιτσιρικάδες όσο έλειπα και αφήσατε τα δεξιά τρολ να σβαρνάνε χύμα.",1
207,@USER Είσαι τουλάχιστον γελοίος .... να το θυμάσαι όμως αυτό το post μέχρι την Κυριακή το βράδι. Μην το κατεβάσεις ε;!,0
693,"@USER Σε ευχαριστώ πάντως, είσαι το πιο εύκολο και καθημερινό δίδαγμα στα παιδιά μου για το τι ΔΕΝ πρέπει να γίνουν.",0
4878,"η Καγια είναι ""πώς το λέτε εσείς εδώ; γιατί δεν θυμάμαι πώς το λέμε εμείς εκεί"" #GNTMgr",0
3321,"Τσίπρας από Ολλανδία: ""ΕΕ με δημοκρατία ή καθόλου Ευρώπη"" Ποσο Μαλάκας ΠΑΣΟΚΟΣ έγινε...",1
6500,σας έφερα κατι χρησιμοποιημένα προφυλακτικά απο τη Μύκονο φίλες μου #gntmgr,1
3206,"Ορίστε,ήρθαν κι οι ζέστες.Τι καταλάβατε μαλάκες ναπούμε; #ThursdayThoughts",1
4609,@USER Θα σε ψηφίσω διότι είσαι το μόνο άτομο που δεν ντράπηκε να φωτογραφηθεί προεκλογικά με το πιο άχρηστο και γελοίο υποκειμενο της χώρας.,0
2827,@USER Σαν κλαμμένο μουνι!,1
9543,Έννοια σου Μαράκι και θα τ'ακούσεις σε λίγο τα κλαρίνα #gntmgr,0
3201,@USER Κ αυτη σκαρτη; Μια στο #Gynaikaxwrisonoma k μια στο #tatouaz ; Πολλες μαζευτηκαν,0
7136,Αφιερωμένο σχεδόν σε όλες #GNTMgr,0
5237,Αννουλα μου τι έγινε σε νίκησε η χωριάτισσα; #gntmgr,0
5073,"Ακομπλεξάριστη,με τρελό χιούμορ....Θεάρα...@USER #kalytera",0
3496,Σαλτα ρε γαμησου που θα μου πεις ότι ξεπλενω τη Χρυσή Αυγή,1
9104,Δεν ιδρώνουν αυτές με τα σατέν κάτω από τα βυζγιά; #gntmgr,0
330,@USER Κομματόσκυλο απο το οργανωτικό της δεξιάς είσαι τελικά,1
5517,να πω πως το #kokkinopotami έχει γίνει εντελώς βαρετό ή θα φάω καμιά καταγγελία για εθνικούς λόγους ξέρωγω ;,0
1322,@USER Μια ζωή στην τρίτη εθνική θα είσαι πάρτο απόφαση δημοσιογραφοι άλφα εθνικής είναι Τζίμας Μπάμπης Παπαδημητρίου και σημαντικοι ακόμα Πιταρας Φιλιππίδης εσύ μαγκιά πουλάς λόγω ότι είσαι αγράμματος Περαστικά σου,1
6783,"#gntmgr η Κάτια στην κατοχή θα φορούσε κουκούλα ,όχι για την ανταμοιβή αλλά για την ευχαρίστηση από την κακία",1
4605,@USER Πολύ δημοκράτης έισαι φίλε μου. Ευτυχώς που δεν έχεις παιδιά.,0
9804,Ο Κερεμ ποιο καλος απο το Μιλτο που ειναι στα @@@#kokkinopotami,0
2977,@USER Πολύ λυπηρό. Απ' οτι φαίνεται πρέπει να είσαι παλιόπαιδο για να επιβιώσεις στα σχολεία. Ο κόσμος δεν αντέχει το διαφορετικό. Κι εδώ ταιριάζει και το τραγούδι του Κεμάλ,0
1556,@USER Είσαι σίγουρος;,0
6255,Δεν την αφορά να απαντήσει κερα Βίκη. Μόνο κανένα καβγά να κάνει και καμία τσαντίλα #gntmgr,0
5578,Ένα τω μεταξύ το δωμάτιο είναι μια τρύπα #gntmgr,0
3958,"""Μαγεία"" η πασαρέλα! Άντε πήγαινε τώρα.... να βάλεις στο φανταστικό μπεζ φόρεμα κ ξαναέλα να σε δοξάσω!#shoppingstar",0
1461,Έχει ξεκινήσει η σεζόν και ο Μυλωνόπουλος το παίζει γκόμενος στη Μύκονο... μήπως να πάει και η Ρεγγίνα σιγά σιγά; #poweroflovegr #skaipolxeftiles,0
9274,Ακόμα και τις κάρτες τις γράφει ο #sixamenios; Μπορώ να πάρω μια ετήσια συνδρομή για τρεις μήνες Μένιο; #kalytera,0
757,@USER Είσαι Θεουλης! Μπορείς και κρατάς σημαιούλες του Κουλη ( 3 ανα άτομο) και τουιταρεις κιόλας; Ρισπεκτ μπρο!,0
9836,2 λαθιη στην ιδια φαση γαμω τον Ταλτον και τη πουτανα την Αμερικη #BasketLeague,1
5992,@USER Προς την τεράστια πούτσα μέσα στο σπιτάκι σας.Στο στόμα ολόκληρη και για ύπνο,1
7453,Ακόμη ασχολούμαστε με τον βλάκα τον Τριαντάφυλλο και με το τσολι τη Σκορδά #kalytera,1
7265,Τι λες κοπέλα μου έβλεπες Σειλορ Μουν; Όταν έπαιζε Σειλορ Μουν τα Σαββατοκύριακα στον ΑΝΤ1 εσύ δεν υπήρχες ούτε καν σαν σκέψη! #gntmgr,0
2325,Ρε συ διευθυντή Ζαγόρα του @USER μην είσαι τόσο δημοκράτης με τους ακροατές σου. Κακώς τους κλείνεις απλά τα μικρόφωνα. Πρέπει να τους δίνεις και στον χρυσαυγίτη τον Αναστασιάδη στο καπνοτόπι προς παραδειγματισμόν.,0
7049,Η λεονορα ποτέ μπήκε; Τώρα την είδα. #TheVoiceGR,0
2782,"@USER Σύμφωνοι ναι απλά στη δική μου ζυγαριά βαραίνουν πιο πολύ τα ""φόνισσα, πουτάνα, ξεφτιλισμένη κλπ"" που ακούμε τόσους μήνες και τα οποία πρέπει να φάνε ενα γερό χαστούκι αλλιώς θα τα ξαναβρούμε μπροστά μας",1
636,@USER Και Μόλις 17 γυναίκες δήμαρχοι σε 331 δήμους τα χαλια μας που λες ιταν και εσυ,0
943,@USER Δεν τα χρειάζεσαι τουζ είσαι αρκετά έξυπνη γι'αυτά,0
3071,"#shoppingstar εγώ όπως την κόβω τη Γωγώ γύρισε για να πάρει την πρωτιά,δεν την κόβω να δέχτηκε τη συμμετοχή για να βγει πάλι δεύτερη,μελέτησε κ την Καγιά,έβγαλε κ τις τρεσες, βλεφαρίδες, στρας κλπ και πάει για 1000ρικο",0
8127,#XFactorGR Ωραίοι οι Μεξικάνοι που τραγουδάνε Σπανό.. Μπράβο τους...,0
7862,#kalomesimeraki Σε πολλά τραγούδια πριν τα βάλει ο Αντρέας στο καθένα βίντεο της χρυσης τηλεόρασης τα βρίσκω.,0
6445,μεσημερι το γυρνανε και ψιθυριζουν μη ξυπνησουν οι γειτονες; #gntmgr,0
9811,Έχω πλακώσει τα ναρκωτικά σήμερα και είμαι σαν μαλάκας όλη την ώρα ενώ αν δεν είχα πάρει θα ήμουν σαν μαλάκας χωρις ναρκωτικα,1
6769,Αμα είσαι κοντή θα παινεψεις κοντές άμα είσαι ψηλή θα παινεψεις ψηλές άμα είσαι 40+ θα παινεψεις 40+ αμα εισαι μαλάκας θα παινεψεις μαλάκες μουνόπανα και γαμώσπιτους,1
5147,Η Κάτια και ΣΙΑ έχουν υψηλές βλέψεις για μόντελινγκ ενώ όταν βγουν μόνο για τις αφίσες μέσα στα lidl θα τις έχουν. Αισχρές #GntmGr,1
1536,I vote Λορειν δαγκωτό!#shoppingstar,0
8276,Σχόλιο για τα επεισόδια με αφορμή τη μεταφορά προσφύγων σε ξενοδοχείο στα Γιαννιτσά,0
9760,"Παιδια το εχω ξαναγράψει, αυτο το ακαουντ ειναι τρολ του Συριζα και δεν ειναι γυναίκα. #συριζα_λαμογια",0
3592,Τατουάζ = λέπρα τάδε έφη κύριος Αραπαντζης #giatinparea,1
10184,Θα τραβάμε και μεις τα βυζια μας με το σημερινό #gntmgr,1
10066,Η Αννα θα το χρειαζόταν αυτό το έθιμο (δεν άντεξα) #GNTMgr,0
5892,αυτη δεν ηταν αισθησιακη; #gntmgr,0
2164,ΤΖΙΝΑ ΑΠΟ ΤΟ ΚΡΥΟΝΕΡΙ ΠΟΥ ΕΙΣΑΙ #shoppingstar,0
1423,Παππάς: Φταίει... η αποχή για την βαριά ήττα του ΣΥΡΙΖΑ! ΠΑΠΠΑ ΣΕ ΒΛΕΠΩ.......ΕΙΣΑΙ ΕΤΟΙΜΟΣ ΓΙΑ ΤΟ ΦΕΓΓΑΡΙ....ΕΤΟΙΜΑΣΕ ΤΟΝ ΠΥΡΑΥΛΟ ΠΟΥ ΕΤΑΞΕΣ ΚΑΙ ΠΑΡΕ ΚΑΙ ΤΗΝ ΚΟΥΤΣΟΔΙΑ ΣΟΥ ΜΑΖΙ .,0
7083,"Είναι αστείο που έχουν στο Υγείας τον @USER. Και τόσο οξύμωρο ταυτόχρονα. Αν το σκεφτείς καλά, σε τομείς που πολεμάνε καρκίνο, έβαλαν υπεύθυνο καρκίνωμα(και της κοινωνίας). #ΝΔ_θελατε",0
4413,@USER Είσαι για λυπηση που επικροτείς τον γιδοβοσκο της Κρήτης. Ο ένας διαγράφτηκε άμεσα ενώ εσείς του άλλου του δώσατε παράσημο. Αλλά που να βρείτε την τσίπα να τον αποδοκιμασετε.,0
1873,"@USER Αν είναι θετικό να κάνεις τη βρόμικη δουλειά, να σε πετάνε στα σκυλιά όταν παύεις να είσαι χρήσιμος και να διαδίδουν οι παλιοί σου συνεργάτες στο σάιτ που ίδρυσες ότι είσαι πουλημένος στον Σύριζα και τον Ζάεφ, ναι, μια χαρά θετικά αποτιμάται.",0
5502,Μια τυπική ελληνική οικογένεια...... #erwtasmeta,0
3328,"@USER Την κρίνουμε όλοι εμείς, στους οποίους δημιούργησες υπερβολικές προσδοκίες που, όπως αποδείχτηκε, δεν στηρίζονταν πουθενά. Θα πρέπει να είσαι πιο προσεκτικός και μετρημένος διότι η δημοσιογραφική αξιοπίστία είναι κάτι που κερδίζεται κι εσύ μόλις έχασες ένα μέρος της",0
2135,"@USER Ξέρεις τουιταρεις κι από το κινητό, μέχρι κι ο #κουλης το ανακάλυψε, εσύ ακόμα; Αλλά για να στηρίζεις #κουλης ηλίθιος θα είσαι!",1
8460,Αυτό μάλιστα! Αυτό το έργο αγαπήσαμε #erwtasmeta,0
3085,"ΤΑ ΜΑΘΑΤΕ ΡΕ; ΟΛΟΙ ΞΕΡΟΥΝ ΓΙΑ ΜΑΣ ΣΤΟ TWITTER. ΑΡΑ ΞΕΡΟΥΝ Κ ΓΙΑ ΤΟΝ ΛΕΚΤΙΚΟ ΒΙΑΣΜΟ ΠΟΥ ΤΟΥΣ ΚΑΝΟΥΜΕ ΚΑΘΗΜΕΡΙΝΑ. ΤΩΡΑ ΠΟΥ ΓΙΝΑΜΕ ΟΦΦΙΣΙΑΛΣ, ΔΗΜΟΣΙΑ ΠΡΟΣΩΠΑ, ΣΕΛΕΜΠΡΙΤΙΖ, ΔΕ ΜΑΣ ΣΤΑΜΑΤΑΕΙ ΚΑΝΕΝΑΣ. ΚΑΛΗ ΧΩΝΕΨΗ ΛΟΙΠΟΝ. ΧΕΙΡΟΚΡΟΤΗΜΑ #skaipolxeftiles #poweroflovegr",0
10266,"Προς στιγμή εκεί που έπαιρναν την πίεση της άλλης, νόμιζα ότι ήταν κάποιο κονσεπτ. #gntmgr",0
4254,"Μην είσαι καχύποπτος, υπάρχουν άνθρωποι που αγαπούν χωρίς αντάλλαγμα.",0
8468,"Έχω τον άντρα μου που ξέρει να τα ξεχωρίζει, και είμαι και εγώ από δίπλα να ρωτάω αν η φραγκοκοτα κάνει τα φραγκοσυκα! #gntmgr",0
2151,@USER Η Βρετανία δεν χρειάζεται να έχει εμπορικό πλεόνασμα με την Κίνα για να βγει κερδισμένη η οικονομία της από το εμπόριο με την Κίνα. Βέβαια υπήρχει ένα δεύτερο σημείο. Το πόσο εύκολα μπορείς να πείσεις τον άλλον να κατεβάσει τους δασμούς του όταν είσαι μικρότερη αγορά (από την ΕΕ),0
534,Τι καποιος μωρη Μαρινα την επηρεαζει;! Η ΛΙΛΙΑΝ ΕΙΝΑΙ ΜΩΡΗ #τρεΛιλιαν #gynaikaxwrisonoma,1
7358,Διώξτε την Σουζάνα όλο δικαιολογίες. Σιχτηρ. #GNTMGR,1
3052,Ο Ανδρέας χρησιμεύει κάπου στο έργο πλέον ή απλά κάνει τον σακατεμένο; #GynaikaXwrisOnoma,0
8929,"@USER Ποια εκκλησία μωρή; Εγώ λέω να περπατούμε στο δρόμο και να σταυροκοποιόμαστε, ειδικά άμα δούμε μπούρκα. Σα σε εξορκισμό ένα πράμα.",1
2098,@USER Έχω στοκ Νικόλα μου. Να είσαι καλά.,0
2741,"Οταν η Βικυ δεν βαζει κατω απο 5 ,καταλαβαινετε ποιες ειναι οι τσιναροκαργιες που εχουν περασει απο το #shoppingstar",0
1594,"Εγώ ξέρω ότι πάσης φύσεως εγκληματίες, βιαστές ναρκέμποροι,διαρρήκτες, δολοφόνοι, τρομοκρατες, ψεκασμένοι και αποτυχημενα λαμόγια ψηφίζουν #Συριζα . #ΣΥΡΙΖΑ_ξεφτιλες",1
2886,Ο Σιν μπόι από τη λέξη μάμα έκανε απγκρειντ σε πουτανα στα τραγούδια του άμα γίνεσαι φίρμα έτσι γινεται,0
4391,"@USER τέτχοιος είσαι, ρε. αναμενόμενη η απάντηση",0
5722,@USER Με έχεις ψάξει μαλακά μου. Αλλά σου είπα θέλω 10μσαννκαι εσένα φασιστακο του κέρατα. Θα σε κάνω ρόμπα κάθε μέρα αριστερό μου αρχιδι. Να το ξέρεις noname αριστοφασιστα,1
4266,Πανέμορφα σκυλάκια.#giatinparea,0
10236,Πόσο τέλειο που κάθονται εκεί πέρα #gntmgr,0
4721,Από τους Αρκιούς στη Φολέγανδρο… . . . . . . #shoppingstar . #giatinparea . #ekloges19,0
6571,Μ' αρέσει που η Ζενεβιεβ φοράει ακουστικά αλλά συνεννοείται με νοήματα με τους άλλους #gntmgr,0
433,ΝΔ: Η κυβέρνηση δεν μπορεί να πάρει καμία απόφαση για τη Δικαιοσύνη μέσω του χρήστη @USER,0
5907,Αχ θέλω τόσες βρισιές να πω για την Κάτια αλήθεια.. Μέχρι κ τα φίδια οι φίλες της την κατάλαβαν.. Είδατε βλέμμα Ασιμηνα.. #gntmgr,0
337,Είμαστε μαλάκες και καμαρώνουμε,1
6632,"Η Ελλάδα απέτυχε με 60.000 πρόσφυγες. Στην Τουρκία ζουν σχεδόν 3 εκ. και το ότι οι πρόσφυγες ζουν στην Τουρκία του Ρετζέπ Ταγίπ Ερντογάν καλύτερα από ότι στη χώρα ΜΟΥ, είναι ντροπή.",0
5241,@USER Έχω εσένα αριστερό μου αρχιδι. Τα λες ποιο καλά. Κόκκινοφασιστα μου,1
4211,@USER Πλήθος κόσμου; χαχαχαχαχαχαχα! Να είσαι καλά ρε Παρίδης μας κάνεις και γελάμε με τις μαλακίες που γράφεις.,1
4635,"Αυτό είναι παιδιά, να σπουδάζεις κάτι και να μην ξέρεις καν πως γράφετε αυτό που υποτίθεται ότι έχεις σπουδάσει #giatinparea",0
877,Καλησπέρα Και ευλογημένο βράδυ να έχεις Αθανασία και να είσαι καλά. Σε ευχαριστώ πολύ επίσης καλό ξημέρωμα.! #Γάμος #οικογένεια #συναίσθημα #αγάπη #μοίρα #εξάρτηση #εμπιστοσύνη #ταινία #ευτυχία #ζεστασιά #αληθινό #σπίτι #χάρη,0
2901,"@USER Προφανώς ο ίδιος δεν είναι απ'το χωριό. Οπότε, τι απαντάει στο ""Τίνος παιδί είσαι εσύ;"";",0
6621,Συγνώμη στο επόμενο ξανά μπαίνει η Σουζάνα ;! Είδαν καλά τα μάτια μ; Πολύ δίκαιο ... #gntmgr,0
7350,"Ο χαρακτηρισμός ""Καρα-μαλάκας"" του Ευάγγελου του Μενδρινου στον @USER συνιστά λιγάκι ρατσισμό ή μου φαίνεται;",1
1425,@USER την πουτανα τον Μπαναώτη καμμένο για τι τον αφήνεις στην απέξω; μόνο η υπόθεση με πυραύλους είναι για ισόβια,1
2276,Ρεπούση σύρε και γαμήσου!,1
8969,#kalytera Πιστευω εις μια Area 51 ... αυτη ..!,0
2985,@USER Φίλε μου δε σε ξέρω αλλά είσαι και εσύ ένα ςκανονικος άνθρωπος όπως όλοι μας. Οι επιλογές σου είναι αυστηρά προσωπική σου υπόθεση όπως και του καθενός μας. Να ξέρεις ότι ο κανονικός είσαι εσύ και όχι όλοι αυτοί που δείχνουν κωλος και πουτσες για να διατυμπανίζουν ότι είναι gay.,1
4740,@USER Μεγάλε έχουμε 21 αιώνα...είσαι ντιπ ζαβό...μπεεεεε,1
1822,"@USER Εεετσι... εισαι το τελειο παραδειγμα αυτου που λεω. ""Πουστοτραβελα"" και ""νεγρομεσανατολιτες"" ε; Εκτος του Νικητα Κακλαμανη του Αντετοκουμπο υποθετω Ηξερα οτι εχουμε ζωα στην Ελλαδα, αλλα πραγματικα ΤΟΣΑ ζωα δεν το περιμενα. Για αυτο ειμαστε τοσα χρονια κολλημενοι στον μεσαιωνα.",1
2769,@USER Πωωωω είσαι πραγματικά χαζός ρε φίλε χαχαχαχαχαχαχαχαχαχαχαχαχαχαχαχαχαχα,1
930,Τι φοράει Χριστέ μου; #giatinparea,0
9660,"""Τριγωνο με τρεις ορθες γωνιες"". #gntmgr",0
4303,"Συνήθως οι γυναικες χρησιμοποιούν αφηρημένες φράσεις και γενικεύσεις και μας κάνουν να χαθούμε στην νοητική τους ασάφεια .Το μυστικό της αποτελεσματικής σου επικοινωνίας μαζι της ειναι να διαλύσεις αυτή την ομιχλώδη ασάφεια ,και να καθαρίσεις το τοπίο .",0
1849,@USER Ιστορία 20ου αιωνα: κουλούρι Είσαι αστείρευτη πηγή γέλιου,0
5368,"Ο μπαμπάς του κερεμ πάντως μπράβο καλό dna, έχουν περάσει 13 χρόνια, ο γιος του έγινε 2 μέτρα παλικάρι και αυτός εκεί, ίδια μούρη, σαν να μην έχει περάσει μέρα από πάνω του! #KokkinoPotami",0
7846,Μετατρέπει τους πρόσφυγες σε μετανάστες το προσφυγικό ζήτημα από ευρωπαϊκό σε εθνικό ή ακόμη χειρότερα σε ελληνοτουρκικό. Αλλά φοβάμαι πως το χειρότερο απ' όλα είναι πως έχει υιοθετήσει μια ολισθηρή λογική συμψηφισμού της προσφυγικής κρίσης με μείζονα θέματα των ελληνοτουρκικών,0
2059,Ξεκόλλα είσαι χάλια σε καταλαβαίνω δεν σε χωρίζω βλαμμένη,1
10114,#GNTMgr στο μεταξύ η κατια ούτε τα έντερα της δεν αγαπάει...,1
6225,"@USER Είτε χρειάζεται μουρλογιατρός είτε όχι αυτό που είδαμε έχει μόνο ένα όνομα: Εθνικοσοσιαλισμός.Είναι ακριβώς τα ίδια που λέει ο Μιχαλολιάκος στις κλειστές συγκεντρώσεις, τα ίδια που έλεγαν όλοι οι Ναζί ήθελαν να τους ξεχωρίζουν από τους 'εβραιοκίνητους μαρξισμό-καπιταλισμό'.Αίμα",0
3682,"Αχ τωρα ειδα οτι εχουμε την ιδια ολοσωμη φορμα... Να παρει, πρεπει να την καψω τωρα! #shoppingstar",0
9554,@USER Απλά στα Γιαννιτσά ζουν σλαβόφωνοι Μακεδόνες.,0
3815,@USER Εισαι μεγαλο τρολ κλεοπατρα,0
6385,Αυτο το επιτραπέζιο ειναι υπερτελειο!#TheVoiceGR,0
4118,@USER το καλυτερο γλειφομούνι όμως το κάνουν γυναίκες κανέκο και θηλάζουν καλυτερα.,1
2131,Γκάντι ; βάλτε τους Κωνσταντίνο Αργυρό καλύτερα #giatinparea,0
2212,-70άχρονοι στα Samsung centers ρουφάνε σα σφουγγάρια την τεχνολογία. Σας χαίρομαι παλληκάρια μου. - Τι συμβαίνει και οι συμβολαιογράφοι είναι μόνο γυναίκες; -μια χαρά σε 1.5 μήνα ξεμπερδεύουμε με με 4 εκλογικές...,0
9149,Επιθέσεις του φόβου... . #Google #shoppingstar #ΝΔ_ξεφτιλες #Greece #thiva #θηβα #vouli #Φαγητο #ΣΥΡΙΖΑ_ξεφτιλες #Cyprus #Brexit #σεισμός #XFactorGR #kalomesimeraki #logotimis #AgriesMelisses #EuroLeague,0
5903,Οι κριτες ενδιαφερονται για το μπουλινγκ μονο αν ειναι να τις παρουν στο σπιτι και να κλαψουν λιγο #gntmgr,0
10199,"Έχετε μια ευθύνη σε αυτό το μπουρδελο που λεγεται τηλεοραση. Ειστε υπευθυνοι για τον τροπο με τον οποιο συμπεριφερεστε. Απο τον Λιαγκα τιποτα δε περιμενουμε γιατι το bulling κ την καφριλα το χει επαγγελμα. Για τις ""κυριες"" όμως..Καμία δικαιολογία Μια μέρα μετα #mesimeri_skai",1
8916,"..σίγουρα άφησες το ""στίγμα"" σου πίσω κ θα σε θυμόμαστε!.. όπως το είπες! #gntmgr",0
5710,#gntmgr Η Ιλντα είναι τόσο αδιάφορη στο παιχνίδι που ουτε οι συμπαίκτριες τις δεν θυμούνται το όνομα της,1
10023,μαλάκες πως την βρίσκετε να σας βρίζουν και να βρίζετε τους άλλους; Εγώ μια φορά με είπε πουτάνα ο άλλος και μάλιστα πάνω στο σεξ και δεν του ξαναμίλησα,1
9325,«Ωραία η ΖΕΜΠΕΚΙΑ σου!» Ωραία η ΖΕΜΠΕΚΙΑ σου Catάκι! #gntmgr,0
9198,Δεν βουλώνεις το δικό σου στόμα πρώτα; Λέω εγώ τώρα... #gntmgr,1
6396,Όταν λες ποιήμα την 28η Οκτωβρίου #GNTMgr,0
1236,"@USER ""No sympathy for stupidity"" - Καμμια συμπαθεια για την ηλιθιοτητα. Αξιοι τις τυχης τους ειναι - Συνδρομο της Στοκχολμης εχουν - οταν τους το χωσουν πιο βαθεια οι Μαυροι γιατι σουλατσαρουν σε ολο το νησι θα αναφωνιζουν απο οργασμο. !",1
1863,"καλό βράδυ, αλλά για μένα δεν υπάρχουν μετριοπαθείς, ειτε είσαι συνειδητός σε αυτό που κάνεις είτε ασυνείδητος, έχει κι αυτό μεγάλη σημασία στα πνευματικά,",0
7137,Καλα σας κανει η Κωνσταντινα! Και εσεις το ιδιο θα κανατε στη θεση της! #gntmgr,0
7680,"@USER Να απαγορέψω και στην ανήψια μου να κυκλοφορεί με κάπως «ελαφριά» ενδυμασία, μήπως αυτό προσβάλει τους λαθρομετανάστες-πρόσφυγες; Πέστε μας σας παρακαλώ τι πρέπει να κάνουμε; Σας ακούμε όλοι μας με προσοχή! Υ.Γ.: προϋπόθεση διαλόγου είναι να υπάρχει βάση διαλόγου. Ψάξτε το λίγο..",0
8325,"""Η γιαγιά μας η καλή"" το όνομα του επεισοδίου σήμερα. #gntmgr",0
1505,@USER Τι είναι ρε οι αντρες ταμπόν να τους αλλαζεις,1
4989,"Είμαι άντρας ,άρα την καταπίεση που μπορεί να δεχτεί μια γυναίκα σε κοινωνικό επίπεδο απλά να τη φανταστώ κατα προσέγγιση μόνο μπορώ.Αυτό όμως που νιώθω βλέποντας γυναίκες να πρωτοστατούν στον εξευτελισμό του φύλου τους μαζί με Λιάγκες δε βρίσκω...",0
5603,"ΦΟΒΑΣΑΙ ΝΑ ΓΙΝΕΙΣ ΜΑΝΑ; Ε βεβαια,μετα δεν θα προλαβαινεις να λυνεις μυστηρια. #erwtasmeta",0
4410,Πιράνχας ΣΚΑΣΕ κι εσύ! #poweroflovegr,0
5326,@USER Νεοτατη γυναίκα.,0
7112,"@USER Τους βουλγαροφασιστες μόνο στηριζετε εσείς.. αμεριστα!Φυσικά στηριζετε τον Τούρκο δολοφονο πού κάνει εθνοκαθαρσεις,καιει παιδια με αερια κ 400000 έγιναν πρόσφυγες.Τα ίδια κανατε κι Οταν εισέβαλαν οι Τούρκοι στη Κύπρο η στα Νησιά(μοναχοφαηδες).Χαφιεδες ρουφιανοι πεμπτοφαλαγγιτες",1
3751,@USER Έχετε μαζέψει όμως όλο τον αφρό της πολιτικής όχι αστεία! #ΝΔ_ξεφτιλες,0
5591,Ρε γαμωτο... Αν η Ελευθερία ήθελε οδηγίες χρήσεως η Σουζάνα τι ήθελε; γαμησε μας Κάτια... #gntmgr,1
2459,ο ρουμανος εχει ηδη σχεση με αλλη παντωςς ...#poweroflovegr,0
6197,Η Καγιά μιλάει για super models λες και κάνουνε παρέα ενώ το μεγαλύτερο όνομα που ξέρει από κοντά είναι η Αννίτα η Πανια #gntmgr,0
8000,Τι παιζει με το μουρουνελαιο φετος ; #gntmgr,0
4111,"Θα ξεχασω εγω ρε μαλακες επι Σαμαροβενιζέλων που πηγα τη γυναικα μου νοσοκομειο επειδη ειχε δεκατα; -Πηγαιντε σπιτι σας κυριε, μου ειπαν, εχουμε πιο σοβαρα περιστατικα «Τους αλητες» σκεφτηκα, και την πηρα να φυγουμε Τελικα της περασε σε μιση ωρα. Αν ηταν ομως κατι πιο σοβαρο;",0
10142,Πω πω αυτός ο γυμνοσά-Λιαγκας πόσο απάλευτος είναι! #kalomesimeraki,1
4968,Ίδιες #gntmgr #gntm #gntm2,0
9963,Στημένο για να φυγει.ειχε θέματα με την εταιρεία με ρούχα που έχει και την πήρε ο άνδρας της. #gntmgr,0
3143,Αυτή είναι τόσο αργόστροφη που θα βάψει το ένα μάτι μόνο. #shoppingstar,0
6457,@USER Και φασίστας και μαλακας δύο σ ένα!,1
2721,Ο μπετοβλακας άρχισε να μοιράζει φουμαρα. . . . Η γνωστή τακτική της #ΝΔ_ξεφτιλες. . Πόσο σας έχει λείψει η κουταλα με το μέλι σιχαμενοι! ! ! ! #εκλογές,1
8407,Μπράβο στην κυρία Έλλη που έστειλε το παιδί στο Παρίσι και μπράβο και στο παιδί που μετά το Παρίσι δεν ξεχνά τη συμβολή της μητέρας του. #gntmgr,0
3896,@USER Εσυ εκει εισαι;σε ενημερωνει απ το κινητο της;,0
7832,Καλέ τι κάνουν; Το χουν πάει σε άλλο επίπεδο #gntmgr,0
1144,"Ξεπλένω: -φασίστες -ναζί -πρεζέμπορες -μιζαδόρους -δολοφόνους -παιδεραστές -οφσοράκηδες Πλυντήρια ""ΚΟΥΛΗΣ"" #ΝΔ_ξεφτιλες",0
2677,@USER Αριστερή είναι ... όχι Μαλακας !,1
1730,Αμα χασει η ΝΔ τις εθνικες εκλογες θα ειναι λογο του πολυ φιλου μας Μπογδανου. #ΝΔ_ξεφτιλες #syriza_xeftiles #Μπογδανος,0
2093,@USER Ε ΚΑΛΑ ΤΩΡΑ ΜΗΝ ΕΙΣΑΙ ΤΟΣΟ ΑΥΣΤΗΡΗ !,0
